"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 08 05:18:36 GMT 2020","Sat Aug 08 05:18:37 GMT 2020","1006","","io.qameta.allure.examples.junit5.IssuesWebTest","","io.qameta.allure.examples.junit5.IssuesWebTest","shouldCreateIssue","Create new issue authorized user",""
"passed","Sat Aug 08 05:18:34 GMT 2020","Sat Aug 08 05:18:35 GMT 2020","1064","","io.qameta.allure.examples.junit5.IssuesWebTest","","io.qameta.allure.examples.junit5.IssuesWebTest","shouldCloseIssue","Close new issue for authorized user",""
"passed","Sat Aug 08 05:18:34 GMT 2020","Sat Aug 08 05:18:36 GMT 2020","2059","","io.qameta.allure.examples.junit5.PullRequestsWebTest","","io.qameta.allure.examples.junit5.PullRequestsWebTest","shouldCreatePullRequest","Create new pull request for authorized user",""
"passed","Sat Aug 08 05:18:37 GMT 2020","Sat Aug 08 05:18:38 GMT 2020","1006","","io.qameta.allure.examples.junit5.IssuesWebTest","","io.qameta.allure.examples.junit5.IssuesWebTest","shouldAddLabelToIssue","Create new issue with labels",""
"passed","Sat Aug 08 05:18:38 GMT 2020","Sat Aug 08 05:18:38 GMT 2020","22","","io.qameta.allure.examples.junit5.IssuesRestTest","","io.qameta.allure.examples.junit5.IssuesRestTest","shouldDeleteUserNote","Close issue via api",""
"passed","Sat Aug 08 05:18:36 GMT 2020","Sat Aug 08 05:18:38 GMT 2020","2003","","io.qameta.allure.examples.junit5.PullRequestsWebTest","","io.qameta.allure.examples.junit5.PullRequestsWebTest","shouldClosePullRequest","Close existing pull request for authorized user",""
"passed","Sat Aug 08 05:18:38 GMT 2020","Sat Aug 08 05:18:38 GMT 2020","2","","io.qameta.allure.examples.junit5.IssuesRestTest","","io.qameta.allure.examples.junit5.IssuesRestTest","shouldDeleteUserNote","Close issue via api",""
"passed","Sat Aug 08 05:18:38 GMT 2020","Sat Aug 08 05:18:38 GMT 2020","4","","io.qameta.allure.examples.junit5.IssuesRestTest","","io.qameta.allure.examples.junit5.IssuesRestTest","shouldCreateUserNote","Create issue via api",""
"passed","Sat Aug 08 05:18:38 GMT 2020","Sat Aug 08 05:18:38 GMT 2020","2","","io.qameta.allure.examples.junit5.IssuesRestTest","","io.qameta.allure.examples.junit5.IssuesRestTest","shouldCreateUserNote","Create issue via api",""
