"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 02 04:02:18 GMT 2021","Fri Apr 02 04:02:20 GMT 2021","2004","","io.qameta.allure.examples.junit5.PullRequestsWebTest","","io.qameta.allure.examples.junit5.PullRequestsWebTest","shouldCreatePullRequest","Create new pull request for authorized user",""
"passed","Fri Apr 02 04:02:21 GMT 2021","Fri Apr 02 04:02:22 GMT 2021","1003","","io.qameta.allure.examples.junit5.IssuesWebTest","","io.qameta.allure.examples.junit5.IssuesWebTest","shouldCreateIssue","Create new issue authorized user",""
"passed","Fri Apr 02 04:02:23 GMT 2021","Fri Apr 02 04:02:23 GMT 2021","29","","io.qameta.allure.examples.junit5.IssuesRestTest","","io.qameta.allure.examples.junit5.IssuesRestTest","shouldCreateUserNote","Create issue via api",""
"passed","Fri Apr 02 04:02:23 GMT 2021","Fri Apr 02 04:02:23 GMT 2021","3","","io.qameta.allure.examples.junit5.IssuesRestTest","","io.qameta.allure.examples.junit5.IssuesRestTest","shouldCreateUserNote","Create issue via api",""
"passed","Fri Apr 02 04:02:23 GMT 2021","Fri Apr 02 04:02:23 GMT 2021","4","","io.qameta.allure.examples.junit5.IssuesRestTest","","io.qameta.allure.examples.junit5.IssuesRestTest","shouldDeleteUserNote","Close issue via api",""
"passed","Fri Apr 02 04:02:23 GMT 2021","Fri Apr 02 04:02:23 GMT 2021","4","","io.qameta.allure.examples.junit5.IssuesRestTest","","io.qameta.allure.examples.junit5.IssuesRestTest","shouldDeleteUserNote","Close issue via api",""
"passed","Fri Apr 02 04:02:22 GMT 2021","Fri Apr 02 04:02:23 GMT 2021","1004","","io.qameta.allure.examples.junit5.IssuesWebTest","","io.qameta.allure.examples.junit5.IssuesWebTest","shouldCloseIssue","Close new issue for authorized user",""
"passed","Fri Apr 02 04:02:20 GMT 2021","Fri Apr 02 04:02:21 GMT 2021","1004","","io.qameta.allure.examples.junit5.IssuesWebTest","","io.qameta.allure.examples.junit5.IssuesWebTest","shouldAddLabelToIssue","Create new issue with labels",""
"passed","Fri Apr 02 04:02:16 GMT 2021","Fri Apr 02 04:02:18 GMT 2021","2127","","io.qameta.allure.examples.junit5.PullRequestsWebTest","","io.qameta.allure.examples.junit5.PullRequestsWebTest","shouldClosePullRequest","Close existing pull request for authorized user",""
