"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat Aug 08 13:14:13 GMT 2020","Sat Aug 08 13:14:14 GMT 2020","1006","","io.qameta.allure.examples.junit5.PullRequestsWebTest","","io.qameta.allure.examples.junit5.PullRequestsWebTest","shouldClosePullRequest","Close existing pull request for authorized user",""
"passed","Sat Aug 08 13:14:13 GMT 2020","Sat Aug 08 13:14:14 GMT 2020","1002","","io.qameta.allure.examples.junit5.IssuesWebTest","","io.qameta.allure.examples.junit5.IssuesWebTest","shouldAddLabelToIssue","Create new issue with labels",""
"passed","Sat Aug 08 13:14:14 GMT 2020","Sat Aug 08 13:14:14 GMT 2020","1","","io.qameta.allure.examples.junit5.IssuesRestTest","","io.qameta.allure.examples.junit5.IssuesRestTest","shouldCreateUserNote","Create issue via api",""
"passed","Sat Aug 08 13:14:14 GMT 2020","Sat Aug 08 13:14:14 GMT 2020","1","","io.qameta.allure.examples.junit5.IssuesRestTest","","io.qameta.allure.examples.junit5.IssuesRestTest","shouldCreateUserNote","Create issue via api",""
"passed","Sat Aug 08 13:14:14 GMT 2020","Sat Aug 08 13:14:14 GMT 2020","19","","io.qameta.allure.examples.junit5.IssuesRestTest","","io.qameta.allure.examples.junit5.IssuesRestTest","shouldDeleteUserNote","Close issue via api",""
"passed","Sat Aug 08 13:14:11 GMT 2020","Sat Aug 08 13:14:12 GMT 2020","1061","","io.qameta.allure.examples.junit5.IssuesWebTest","","io.qameta.allure.examples.junit5.IssuesWebTest","shouldCloseIssue","Close new issue for authorized user",""
"passed","Sat Aug 08 13:14:11 GMT 2020","Sat Aug 08 13:14:13 GMT 2020","2057","","io.qameta.allure.examples.junit5.PullRequestsWebTest","","io.qameta.allure.examples.junit5.PullRequestsWebTest","shouldCreatePullRequest","Create new pull request for authorized user",""
"passed","Sat Aug 08 13:14:14 GMT 2020","Sat Aug 08 13:14:14 GMT 2020","6","","io.qameta.allure.examples.junit5.IssuesRestTest","","io.qameta.allure.examples.junit5.IssuesRestTest","shouldDeleteUserNote","Close issue via api",""
"passed","Sat Aug 08 13:14:12 GMT 2020","Sat Aug 08 13:14:13 GMT 2020","1003","","io.qameta.allure.examples.junit5.IssuesWebTest","","io.qameta.allure.examples.junit5.IssuesWebTest","shouldCreateIssue","Create new issue authorized user",""
